Start conv=19, red footprints found: 1
d=1: frontier=12, visited=59, red_footprints=1 (+0), t=0s, mem=0MB
d=2129: frontier=12, visited=875782, red_footprints=1 (+0), t=61s, mem=418MB
d=2130: frontier=12, visited=876184, red_footprints=1 (+0), t=62s, mem=418MB
d=2131: frontier=12, visited=876583, red_footprints=1 (+0), t=62s, mem=418MB
d=2132: frontier=12, visited=876923, red_footprints=1 (+0), t=62s, mem=418MB
d=2133: frontier=12, visited=877326, red_footprints=1 (+0), t=62s, mem=418MB
d=2134: frontier=12, visited=877733, red_footprints=1 (+0), t=62s, mem=419MB
d=2135: frontier=12, visited=878102, red_footprints=1 (+0), t=62s, mem=419MB
d=2136: frontier=12, visited=878505, red_footprints=1 (+0), t=62s, mem=419MB
d=2137: frontier=12, visited=878861, red_footprints=1 (+0), t=62s, mem=419MB
d=2138: frontier=12, visited=879209, red_footprints=1 (+0), t=62s, mem=419MB
d=2139: frontier=12, visited=879594, red_footprints=1 (+0), t=62s, mem=419MB
d=2140: frontier=12, visited=879890, red_footprints=1 (+0), t=62s, mem=420MB
d=2141: frontier=12, visited=880298, red_footprints=1 (+0), t=62s, mem=420MB
d=2142: frontier=12, visited=880741, red_footprints=1 (+0), t=62s, mem=420MB
d=2143: frontier=12, visited=881134, red_footprints=1 (+0), t=62s, mem=420MB
d=2144: frontier=12, visited=881586, red_footprints=1 (+0), t=62s, mem=420MB
d=2145: frontier=12, visited=881986, red_footprints=1 (+0), t=62s, mem=421MB
d=2146: frontier=12, visited=882440, red_footprints=1 (+0), t=62s, mem=421MB
d=2147: frontier=12, visited=882895, red_footprints=1 (+0), t=62s, mem=421MB
d=2148: frontier=12, visited=883274, red_footprints=1 (+0), t=62s, mem=421MB
d=2149: frontier=12, visited=883687, red_footprints=1 (+0), t=62s, mem=421MB
d=2150: frontier=12, visited=884074, red_footprints=1 (+0), t=62s, mem=422MB
d=2151: frontier=12, visited=884424, red_footprints=1 (+0), t=62s, mem=422MB
d=2152: frontier=12, visited=884839, red_footprints=1 (+0), t=62s, mem=422MB
d=2153: frontier=12, visited=885341, red_footprints=1 (+0), t=62s, mem=422MB
d=2154: frontier=12, visited=885854, red_footprints=1 (+0), t=62s, mem=422MB
d=2155: frontier=12, visited=886343, red_footprints=1 (+0), t=62s, mem=423MB
d=2156: frontier=12, visited=886867, red_footprints=1 (+0), t=62s, mem=423MB
d=2157: frontier=12, visited=887364, red_footprints=1 (+0), t=62s, mem=423MB
d=2158: frontier=12, visited=887928, red_footprints=1 (+0), t=62s, mem=423MB
d=2159: frontier=12, visited=888483, red_footprints=1 (+0), t=62s, mem=424MB
d=2160: frontier=12, visited=888943, red_footprints=1 (+0), t=62s, mem=424MB
d=2161: frontier=12, visited=889414, red_footprints=1 (+0), t=62s, mem=424MB
d=2162: frontier=12, visited=889926, red_footprints=1 (+0), t=62s, mem=424MB
d=2163: frontier=12, visited=890298, red_footprints=1 (+0), t=62s, mem=425MB
d=2164: frontier=12, visited=890766, red_footprints=1 (+0), t=63s, mem=425MB
d=2165: frontier=12, visited=891168, red_footprints=1 (+0), t=63s, mem=425MB
d=2166: frontier=12, visited=891618, red_footprints=1 (+0), t=63s, mem=425MB
d=2167: frontier=12, visited=892103, red_footprints=1 (+0), t=63s, mem=425MB
d=2168: frontier=12, visited=892557, red_footprints=1 (+0), t=63s, mem=426MB
d=2169: frontier=12, visited=893033, red_footprints=1 (+0), t=63s, mem=426MB
d=2170: frontier=12, visited=893482, red_footprints=1 (+0), t=63s, mem=426MB
d=2171: frontier=12, visited=893996, red_footprints=1 (+0), t=63s, mem=426MB
d=2172: frontier=12, visited=894506, red_footprints=1 (+0), t=63s, mem=427MB
d=2173: frontier=12, visited=894947, red_footprints=1 (+0), t=63s, mem=427MB
d=2174: frontier=12, visited=895388, red_footprints=1 (+0), t=63s, mem=427MB
d=2175: frontier=12, visited=895800, red_footprints=1 (+0), t=63s, mem=427MB
d=2176: frontier=12, visited=896245, red_footprints=1 (+0), t=63s, mem=427MB
d=2177: frontier=12, visited=896699, red_footprints=1 (+0), t=63s, mem=428MB
d=2178: frontier=12, visited=897241, red_footprints=1 (+0), t=63s, mem=428MB
d=2179: frontier=12, visited=897816, red_footprints=1 (+0), t=63s, mem=428MB
d=2180: frontier=12, visited=898372, red_footprints=1 (+0), t=63s, mem=428MB
d=2181: frontier=12, visited=898975, red_footprints=1 (+0), t=63s, mem=429MB
d=2182: frontier=12, visited=899558, red_footprints=1 (+0), t=63s, mem=429MB
d=2183: frontier=12, visited=900190, red_footprints=1 (+0), t=63s, mem=429MB
d=2184: frontier=12, visited=900797, red_footprints=1 (+0), t=63s, mem=430MB
d=2185: frontier=12, visited=901387, red_footprints=1 (+0), t=63s, mem=430MB
d=2186: frontier=12, visited=901873, red_footprints=1 (+0), t=63s, mem=430MB
d=2187: frontier=12, visited=902377, red_footprints=1 (+0), t=63s, mem=430MB
d=2188: frontier=12, visited=902833, red_footprints=1 (+0), t=63s, mem=431MB
d=2189: frontier=12, visited=903279, red_footprints=1 (+0), t=63s, mem=431MB
d=2190: frontier=12, visited=903646, red_footprints=1 (+0), t=63s, mem=431MB
d=2191: frontier=12, visited=904049, red_footprints=1 (+0), t=63s, mem=431MB
d=2192: frontier=12, visited=904483, red_footprints=1 (+0), t=63s, mem=431MB
d=2193: frontier=12, visited=904887, red_footprints=1 (+0), t=63s, mem=431MB
d=2194: frontier=12, visited=905349, red_footprints=1 (+0), t=63s, mem=432MB
d=2195: frontier=12, visited=905771, red_footprints=1 (+0), t=63s, mem=432MB
d=2196: frontier=12, visited=906245, red_footprints=1 (+0), t=64s, mem=432MB
d=2197: frontier=12, visited=906689, red_footprints=1 (+0), t=64s, mem=432MB
d=2198: frontier=12, visited=907135, red_footprints=1 (+0), t=64s, mem=433MB
d=2199: frontier=12, visited=907474, red_footprints=1 (+0), t=64s, mem=433MB
d=2200: frontier=12, visited=907864, red_footprints=1 (+0), t=64s, mem=433MB
d=2201: frontier=12, visited=908239, red_footprints=1 (+0), t=64s, mem=433MB
d=2202: frontier=12, visited=908733, red_footprints=1 (+0), t=64s, mem=433MB
d=2203: frontier=12, visited=909136, red_footprints=1 (+0), t=64s, mem=434MB
d=2204: frontier=12, visited=909488, red_footprints=1 (+0), t=64s, mem=434MB
d=2205: frontier=12, visited=909904, red_footprints=1 (+0), t=64s, mem=434MB
d=2206: frontier=12, visited=910306, red_footprints=1 (+0), t=64s, mem=434MB
d=2207: frontier=12, visited=910646, red_footprints=1 (+0), t=64s, mem=434MB
d=2208: frontier=12, visited=911048, red_footprints=1 (+0), t=64s, mem=434MB
d=2209: frontier=12, visited=911451, red_footprints=1 (+0), t=64s, mem=435MB
d=2210: frontier=12, visited=911849, red_footprints=1 (+0), t=64s, mem=435MB
d=2211: frontier=12, visited=912209, red_footprints=1 (+0), t=64s, mem=435MB
d=2212: frontier=12, visited=912571, red_footprints=1 (+0), t=64s, mem=435MB
d=2213: frontier=12, visited=912922, red_footprints=1 (+0), t=64s, mem=435MB
d=2214: frontier=12, visited=913211, red_footprints=1 (+0), t=64s, mem=435MB
d=2215: frontier=12, visited=913609, red_footprints=1 (+0), t=64s, mem=436MB
d=2216: frontier=12, visited=913925, red_footprints=1 (+0), t=64s, mem=436MB
d=2217: frontier=12, visited=914200, red_footprints=1 (+0), t=64s, mem=436MB
d=2218: frontier=12, visited=914530, red_footprints=1 (+0), t=64s, mem=436MB
d=2219: frontier=12, visited=914812, red_footprints=1 (+0), t=64s, mem=436MB
d=2220: frontier=12, visited=915152, red_footprints=1 (+0), t=64s, mem=436MB
d=2221: frontier=12, visited=915481, red_footprints=1 (+0), t=64s, mem=437MB
d=2222: frontier=12, visited=915820, red_footprints=1 (+0), t=64s, mem=437MB
d=2223: frontier=12, visited=916136, red_footprints=1 (+0), t=64s, mem=437MB
d=2224: frontier=12, visited=916500, red_footprints=1 (+0), t=64s, mem=437MB
d=2225: frontier=12, visited=916888, red_footprints=1 (+0), t=64s, mem=437MB
d=2226: frontier=12, visited=917326, red_footprints=1 (+0), t=64s, mem=437MB
d=2227: frontier=12, visited=917748, red_footprints=1 (+0), t=64s, mem=438MB
d=2228: frontier=12, visited=918212, red_footprints=1 (+0), t=64s, mem=438MB
d=2229: frontier=12, visited=918714, red_footprints=1 (+0), t=64s, mem=438MB
d=2230: frontier=12, visited=919220, red_footprints=1 (+0), t=64s, mem=438MB
d=2231: frontier=12, visited=919674, red_footprints=1 (+0), t=64s, mem=439MB
d=2232: frontier=12, visited=920152, red_footprints=1 (+0), t=64s, mem=439MB
d=2233: frontier=12, visited=920588, red_footprints=1 (+0), t=65s, mem=439MB
d=2234: frontier=12, visited=921059, red_footprints=1 (+0), t=65s, mem=439MB
d=2235: frontier=12, visited=921526, red_footprints=1 (+0), t=65s, mem=439MB
d=2236: frontier=12, visited=921944, red_footprints=1 (+0), t=65s, mem=440MB
d=2237: frontier=12, visited=922375, red_footprints=1 (+0), t=65s, mem=440MB
d=2238: frontier=12, visited=922841, red_footprints=1 (+0), t=65s, mem=440MB
d=2239: frontier=12, visited=923202, red_footprints=1 (+0), t=65s, mem=440MB
d=2240: frontier=12, visited=923532, red_footprints=1 (+0), t=65s, mem=440MB
d=2241: frontier=12, visited=923818, red_footprints=1 (+0), t=65s, mem=441MB
d=2242: frontier=12, visited=924125, red_footprints=1 (+0), t=65s, mem=441MB
d=2243: frontier=12, visited=924457, red_footprints=1 (+0), t=65s, mem=441MB
d=2244: frontier=12, visited=924741, red_footprints=1 (+0), t=65s, mem=441MB
d=2245: frontier=12, visited=925085, red_footprints=1 (+0), t=65s, mem=441MB
d=2246: frontier=12, visited=925422, red_footprints=1 (+0), t=65s, mem=441MB
d=2247: frontier=12, visited=925738, red_footprints=1 (+0), t=65s, mem=441MB
d=2248: frontier=12, visited=926095, red_footprints=1 (+0), t=65s, mem=442MB
d=2249: frontier=12, visited=926479, red_footprints=1 (+0), t=65s, mem=442MB
d=2250: frontier=12, visited=926856, red_footprints=1 (+0), t=65s, mem=442MB
d=2251: frontier=12, visited=927261, red_footprints=1 (+0), t=65s, mem=442MB
d=2252: frontier=12, visited=927737, red_footprints=1 (+0), t=65s, mem=442MB
d=2253: frontier=12, visited=928201, red_footprints=1 (+0), t=65s, mem=443MB
d=2254: frontier=12, visited=928691, red_footprints=1 (+0), t=65s, mem=443MB
d=2255: frontier=12, visited=929139, red_footprints=1 (+0), t=65s, mem=443MB
d=2256: frontier=12, visited=929605, red_footprints=1 (+0), t=65s, mem=443MB
d=2257: frontier=12, visited=930087, red_footprints=1 (+0), t=65s, mem=444MB
d=2258: frontier=12, visited=930517, red_footprints=1 (+0), t=65s, mem=444MB
d=2259: frontier=12, visited=931008, red_footprints=1 (+0), t=65s, mem=444MB
d=2260: frontier=12, visited=931471, red_footprints=1 (+0), t=65s, mem=444MB
d=2261: frontier=12, visited=931925, red_footprints=1 (+0), t=65s, mem=444MB
d=2262: frontier=12, visited=932364, red_footprints=1 (+0), t=65s, mem=445MB
d=2263: frontier=12, visited=932836, red_footprints=1 (+0), t=65s, mem=445MB
d=2264: frontier=12, visited=933200, red_footprints=1 (+0), t=65s, mem=445MB
d=2265: frontier=12, visited=933502, red_footprints=1 (+0), t=65s, mem=445MB
d=2266: frontier=12, visited=933825, red_footprints=1 (+0), t=65s, mem=445MB
d=2267: frontier=12, visited=934136, red_footprints=1 (+0), t=66s, mem=445MB
d=2268: frontier=12, visited=934395, red_footprints=1 (+0), t=66s, mem=446MB
d=2269: frontier=12, visited=934694, red_footprints=1 (+0), t=66s, mem=446MB
d=2270: frontier=12, visited=934937, red_footprints=1 (+0), t=66s, mem=446MB
d=2271: frontier=12, visited=935237, red_footprints=1 (+0), t=66s, mem=446MB
d=2272: frontier=12, visited=935519, red_footprints=1 (+0), t=66s, mem=446MB
d=2273: frontier=12, visited=935870, red_footprints=1 (+0), t=66s, mem=446MB
d=2274: frontier=12, visited=936197, red_footprints=1 (+0), t=66s, mem=446MB
d=2275: frontier=12, visited=936548, red_footprints=1 (+0), t=66s, mem=447MB
d=2276: frontier=12, visited=936901, red_footprints=1 (+0), t=66s, mem=447MB
d=2277: frontier=12, visited=937272, red_footprints=1 (+0), t=66s, mem=447MB
d=2278: frontier=12, visited=937710, red_footprints=1 (+0), t=66s, mem=447MB
d=2279: frontier=12, visited=938126, red_footprints=1 (+0), t=66s, mem=447MB
d=2280: frontier=12, visited=938582, red_footprints=1 (+0), t=66s, mem=448MB
d=2281: frontier=12, visited=938996, red_footprints=1 (+0), t=66s, mem=448MB
d=2282: frontier=12, visited=939450, red_footprints=1 (+0), t=66s, mem=448MB
d=2283: frontier=12, visited=939849, red_footprints=1 (+0), t=66s, mem=448MB
d=2284: frontier=12, visited=940309, red_footprints=1 (+0), t=66s, mem=448MB
d=2285: frontier=12, visited=940711, red_footprints=1 (+0), t=66s, mem=449MB
d=2286: frontier=12, visited=941174, red_footprints=1 (+0), t=66s, mem=449MB
d=2287: frontier=12, visited=941591, red_footprints=1 (+0), t=66s, mem=449MB
d=2288: frontier=12, visited=942045, red_footprints=1 (+0), t=66s, mem=449MB
d=2289: frontier=12, visited=942387, red_footprints=1 (+0), t=66s, mem=449MB
d=2290: frontier=12, visited=942664, red_footprints=1 (+0), t=66s, mem=449MB
d=2291: frontier=12, visited=942963, red_footprints=1 (+0), t=66s, mem=450MB
d=2292: frontier=12, visited=943222, red_footprints=1 (+0), t=66s, mem=450MB
d=2293: frontier=12, visited=943516, red_footprints=1 (+0), t=66s, mem=450MB
d=2294: frontier=12, visited=943754, red_footprints=1 (+0), t=66s, mem=450MB
d=2295: frontier=12, visited=944054, red_footprints=1 (+0), t=66s, mem=450MB
d=2296: frontier=12, visited=944339, red_footprints=1 (+0), t=66s, mem=450MB
d=2297: frontier=12, visited=944694, red_footprints=1 (+0), t=66s, mem=450MB
d=2298: frontier=12, visited=945029, red_footprints=1 (+0), t=66s, mem=451MB
d=2299: frontier=12, visited=945369, red_footprints=1 (+0), t=66s, mem=451MB
d=2300: frontier=12, visited=945634, red_footprints=1 (+0), t=66s, mem=451MB
d=2301: frontier=12, visited=946025, red_footprints=1 (+0), t=66s, mem=451MB
d=2302: frontier=12, visited=946373, red_footprints=1 (+0), t=66s, mem=451MB
d=2303: frontier=12, visited=946821, red_footprints=1 (+0), t=66s, mem=451MB
d=2304: frontier=12, visited=947206, red_footprints=1 (+0), t=66s, mem=452MB
d=2305: frontier=12, visited=947591, red_footprints=1 (+0), t=67s, mem=452MB
d=2306: frontier=12, visited=947985, red_footprints=1 (+0), t=67s, mem=452MB
d=2307: frontier=12, visited=948347, red_footprints=1 (+0), t=67s, mem=452MB
d=2308: frontier=12, visited=948771, red_footprints=1 (+0), t=67s, mem=452MB
d=2309: frontier=12, visited=949167, red_footprints=1 (+0), t=67s, mem=453MB
d=2310: frontier=12, visited=949628, red_footprints=1 (+0), t=67s, mem=453MB
d=2311: frontier=12, visited=950005, red_footprints=1 (+0), t=67s, mem=453MB
d=2312: frontier=12, visited=950425, red_footprints=1 (+0), t=67s, mem=453MB
d=2313: frontier=12, visited=950788, red_footprints=1 (+0), t=67s, mem=453MB
d=2314: frontier=12, visited=951184, red_footprints=1 (+0), t=67s, mem=454MB
d=2315: frontier=12, visited=951588, red_footprints=1 (+0), t=67s, mem=454MB
d=2316: frontier=12, visited=952014, red_footprints=1 (+0), t=67s, mem=454MB
d=2317: frontier=12, visited=952428, red_footprints=1 (+0), t=67s, mem=454MB
d=2318: frontier=12, visited=952783, red_footprints=1 (+0), t=67s, mem=454MB
d=2319: frontier=12, visited=953189, red_footprints=1 (+0), t=67s, mem=455MB
d=2320: frontier=12, visited=953540, red_footprints=1 (+0), t=67s, mem=455MB
d=2321: frontier=12, visited=953955, red_footprints=1 (+0), t=67s, mem=455MB
d=2322: frontier=12, visited=954339, red_footprints=1 (+0), t=67s, mem=455MB
d=2323: frontier=12, visited=954789, red_footprints=1 (+0), t=67s, mem=455MB
d=2324: frontier=12, visited=955162, red_footprints=1 (+0), t=67s, mem=455MB
d=2325: frontier=12, visited=955584, red_footprints=1 (+0), t=67s, mem=456MB
d=2326: frontier=12, visited=955991, red_footprints=1 (+0), t=67s, mem=456MB
d=2327: frontier=12, visited=956426, red_footprints=1 (+0), t=67s, mem=456MB
d=2328: frontier=12, visited=956852, red_footprints=1 (+0), t=67s, mem=456MB
d=2329: frontier=12, visited=957212, red_footprints=1 (+0), t=67s, mem=456MB
d=2330: frontier=12, visited=957646, red_footprints=1 (+0), t=67s, mem=457MB
d=2331: frontier=12, visited=958041, red_footprints=1 (+0), t=67s, mem=457MB
d=2332: frontier=12, visited=958432, red_footprints=1 (+0), t=67s, mem=457MB
d=2333: frontier=12, visited=958862, red_footprints=1 (+0), t=67s, mem=457MB
d=2334: frontier=12, visited=959235, red_footprints=1 (+0), t=67s, mem=457MB
d=2335: frontier=12, visited=959652, red_footprints=1 (+0), t=67s, mem=458MB
d=2336: frontier=12, visited=960022, red_footprints=1 (+0), t=67s, mem=458MB
d=2337: frontier=12, visited=960451, red_footprints=1 (+0), t=67s, mem=458MB
d=2338: frontier=12, visited=960829, red_footprints=1 (+0), t=67s, mem=458MB
d=2339: frontier=12, visited=961231, red_footprints=1 (+0), t=67s, mem=458MB
d=2340: frontier=12, visited=961535, red_footprints=1 (+0), t=67s, mem=458MB
d=2341: frontier=12, visited=961965, red_footprints=1 (+0), t=68s, mem=459MB
d=2342: frontier=12, visited=962346, red_footprints=1 (+0), t=68s, mem=459MB
d=2343: frontier=12, visited=962709, red_footprints=1 (+0), t=68s, mem=459MB
d=2344: frontier=12, visited=963036, red_footprints=1 (+0), t=68s, mem=459MB
d=2345: frontier=12, visited=963371, red_footprints=1 (+0), t=68s, mem=459MB
d=2346: frontier=12, visited=963673, red_footprints=1 (+0), t=68s, mem=460MB
d=2347: frontier=12, visited=964041, red_footprints=1 (+0), t=68s, mem=460MB
d=2348: frontier=12, visited=964384, red_footprints=1 (+0), t=68s, mem=460MB
d=2349: frontier=12, visited=964742, red_footprints=1 (+0), t=68s, mem=460MB
d=2350: frontier=12, visited=965148, red_footprints=1 (+0), t=68s, mem=460MB
d=2351: frontier=12, visited=965543, red_footprints=1 (+0), t=68s, mem=460MB
d=2352: frontier=12, visited=965935, red_footprints=1 (+0), t=68s, mem=461MB
d=2353: frontier=12, visited=966332, red_footprints=1 (+0), t=68s, mem=461MB
d=2354: frontier=12, visited=966659, red_footprints=1 (+0), t=68s, mem=461MB
d=2355: frontier=12, visited=967073, red_footprints=1 (+0), t=68s, mem=461MB
d=2356: frontier=12, visited=967444, red_footprints=1 (+0), t=68s, mem=461MB
d=2357: frontier=12, visited=967802, red_footprints=1 (+0), t=68s, mem=461MB
d=2358: frontier=12, visited=968178, red_footprints=1 (+0), t=68s, mem=462MB
d=2359: frontier=12, visited=968549, red_footprints=1 (+0), t=68s, mem=462MB
d=2360: frontier=12, visited=968845, red_footprints=1 (+0), t=68s, mem=462MB
d=2361: frontier=12, visited=969185, red_footprints=1 (+0), t=68s, mem=462MB
d=2362: frontier=12, visited=969582, red_footprints=1 (+0), t=68s, mem=462MB
d=2363: frontier=12, visited=969915, red_footprints=1 (+0), t=68s, mem=462MB
d=2364: frontier=12, visited=970316, red_footprints=1 (+0), t=68s, mem=463MB
d=2365: frontier=12, visited=970738, red_footprints=1 (+0), t=68s, mem=463MB
d=2366: frontier=12, visited=971183, red_footprints=1 (+0), t=68s, mem=463MB
d=2367: frontier=12, visited=971569, red_footprints=1 (+0), t=68s, mem=463MB
d=2368: frontier=12, visited=972013, red_footprints=1 (+0), t=68s, mem=463MB
d=2369: frontier=12, visited=972428, red_footprints=1 (+0), t=68s, mem=464MB
d=2370: frontier=12, visited=972797, red_footprints=1 (+0), t=68s, mem=464MB
d=2371: frontier=12, visited=973219, red_footprints=1 (+0), t=68s, mem=464MB
d=2372: frontier=12, visited=973643, red_footprints=1 (+0), t=68s, mem=464MB
d=2373: frontier=12, visited=974010, red_footprints=1 (+0), t=68s, mem=464MB
